unique_id|competitor_name|extraction_date|product_name|brand|brand_type|grammage_quantity|grammage_unit|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|regular_price|selling_price|price_was|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|percentage_discount|promotion_description|price_per_unit|currency|beadcrumb|pdp_url|Fat %|variants|product_description|instructions|storage_instructions|country_of_origin|allergens|nutritional_score|organictype|file_name_1|upc|ingredients|servings_per_pack
521819|albert_heijn|None|Chupa Chups Strawberry & cream flavour|Chupa Chups|None|250.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|1.19|1.19|||||None|||4.76 per LT|€||https://www.ah.nl/producten/product/wi521819/strawberry-en-cream-flavour|0|None|koolzuurhoudend frisdrank met aardbeien-roomsmaak||Koel en droog bewaren.|None|None|E|Non-Organic|None|None|Ingrediënten: koolzuurhoudend water, fructose-glucosestroop, suiker, geëvaporeerde gefermenteerde MELK (MELK, magere MELKpoer, MELK fermenten, lactase) , zuivelpoeder (magereMELKpoeder, weipoeder (MELK), zuurteregelaars: citroenzuur, fosforzuur, 1% aardbeiensap uit concentraat, stabilisator: hemicellulose van SOJA, aroma's, geconcentreerd cranberrysap, kleurstof: anthocyanen.|100 Milliliter
568328|albert_heijn|None|Red Bull Energy drink watermeloen 12-pack|Red Bull|None|250.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Energy drink, sportdranken|18.69|15|18.69|15|2025-05-26|2025-06-01|None||VOOR 15.00|6.23 per LT|€||https://www.ah.nl/producten/product/wi568328/energy-drink-watermeloen-12-pack|0|None|Energy Drink met de smaak van watermeloen Niacine en vitamine B6 dragen bij tot de vermindering van vermoeidheid en moeheid en een normaal energieleverend metabolisme. Hoog cafeïnegehalte. Niet aan bevolen voor kinderen en vrouwen die zwanger zijn of borstvoeding geven (32 mg/100 ml). Gepasteuriseerd. Een gevarieerde en evenwichtige voeding en een gezonde levensstijl zijn aanbevolen.|Drink met mate.||None|None|E|Non-Organic|None|None|ingrediënten: koolzuurhoudend water, sacharose, glucose, voedingszuur (citroenzuur), taurine (0,4%), zuurteregelaar (natriumcitraten), cafeïne (0,03%), vitaminen (niacine, panthotheenzuur, riboflavine, vitamine B6, vitamine B12), aroma's, kleurstof (anthocyanen).|100 Milliliter
584483|albert_heijn|None|Mirinda Orange|Mirinda|None|330.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|1.29|1.29|||||None|||3.91 per LT|€||https://www.ah.nl/producten/product/wi584483/orange|0|None|koolzuurhoudende drink met sinaasappelsapsmaak|||None|None|E|Non-Organic|None|None|Ingrediënten: koolzuurhoudend water, suiker, voedingszuur E300, emulgator E414, conserveermiddel E202, E211, natuurlijke sinaasappelsmaak, antioxidan E300, E385, kleurstof *E110. *Kan de activiteit op oplettendheid van kinderen negatief beinvloeden.|100 Milliliter
550972|albert_heijn|None|Busta Druivensmaak|Busta|None|500.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|1.45|1.45|||||None|||2.9 per LT|€||https://www.ah.nl/producten/product/wi550972/druivensmaak|0|None|Koolzuurhoudende drank met druivensmaak||Droog en koel bewaren en vermijd direct zonlicht.|None|None|E|Non-Organic|None|None|Ingrediënten: koolzuurhoudend water, suiker, voedingszuur E330, kunstmatig druivenaroma, conserveermiddelen E202, E385, paarse zoete aardappelconcentraat, kleurstof E133.|100 Milliliter
568329|albert_heijn|None|Red Bull Energy drink bosbes 12-pack|Red Bull|None|250.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Energy drink, sportdranken|18.69|15|18.69|15|2025-05-26|2025-06-01|None||VOOR 15.00|6.23 per LT|€||https://www.ah.nl/producten/product/wi568329/energy-drink-bosbes-12-pack|0|None|Energy Drink met de smaak van bosbes Niacine en Vitamine B6 dragen bij tot de vermindering van vermoeidheid en moeheid en een normaal energieleverend metabolisme. Een gevarieerde en evenwichtige voeding en een gezonde levensstijl zijn aanbevolen. Hoog cafeïnegehalte. Niet aanbevolen voor kinderen en vrouwen die zwanger zijn of borstvoeding geven (32 mg/100 ml). Gepasteuriseerd.|Drink met mate.||None|None|E|Non-Organic|None|None|Ingrediënten: koolzuurhoudend water, sacharose, glucose, voedingszuur (citroenzuur), taurine (0,4%), zuurteregelaars (natriumcarbonaten, magnesiumcarbonaten), cafeïne (0,03%), vitaminen (niacine, panthotheenzuur, vitamine B6, vitamine B12), aroma's, kleurstoffen (anthocyanen, briljantblauw FCF).|100 Milliliter
568330|albert_heijn|None|Red Bull Energy drink abrikoos-aardbei 12-pack|Red Bull|None|250.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Energy drink, sportdranken|18.69|15|18.69|15|2025-05-26|2025-06-01|None||VOOR 15.00|6.23 per LT|€||https://www.ah.nl/producten/product/wi568330/energy-drink-abrikoos-aardbei-12-pack|0|None|Energy Drink met de smaak van abrikoos-aardbei Niacine en vitamine B6 dragen bij tot de vermindering van vermoeidheid en moeheid en een normaal energieleverend metabolisme. Hoog cafeïnegehalte. Niet aan bevolen voor kinderen en vrouwen die zwanger zijn of borstvoeding geven (32 mg/100 ml). Gepasteuriseerd. Een gevarieerde en evenwichtige voeding en een gezonde levensstijl zijn aanbevolen.|Drink met mate.||None|None|E|Non-Organic|None|None|ingrediënten: koolzuurhoudend water, sacharose, glucose, voedingszuur (citroenzuur), taurine (0,4%), zuurteregelaar (natriumcitraten), cafeïne (0,03%), vitaminen (niacine, panthotheenzuur, riboflavine, vitamine B6, vitamine B12), aroma's, kleurstof (anthocyanen).|100 Milliliter
548180|albert_heijn|None|Maaza Guava fruit drink|Maaza|None|330.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Tonic, ginger, bitter, crafts en speciaal fris|1.59|1.59|||||None|||4.82 per LT|€||https://www.ah.nl/producten/product/wi548180/guava-fruit-drink|0|None|Fruitdrink met 16% guavesap uit concentraat, kort verhit.|Shake well & enjoy!|"Na opening gekoeld beperkt houdbaar.

Ten minste houdbaar tot: zie bovenzijde verpakking."|None|None|E|Non-Organic|None|None|Ingrediënten: Water, guavesap uit concentraat 16%, suiker, stabilisator (pectine), voedingszuur (citroenzuur), antioxidant (ascorbinezuur), aroma, kleurstof (karmijn)|100 Milliliter
594041|albert_heijn|None|Red Bull Lilac edition sugarfree|Red Bull|None|250.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Energy drink, sportdranken|1.69|1.69||1.69|||None|||6.76 per LT|€||https://www.ah.nl/producten/product/wi594041/lilac-edition-sugarfree|0|None|Energy Drink met zoetstoffen en de smaak van walstro en roze grapefruit Sugar Free. Niacine en vitamine B6 dragen bij tot de vermindering van vermoeidheid en moeheid en een normaal energieleverend metabolisme. Hoog cafeïnegehalte. Niet aanbevolen voor kinderen en vrouwen die zwanger zijn of borstvoeding geven (32 mg/100 ml). Gepasteuriseerd. Een gevarieerde en evenwichtige voeding en een gezonde levensstijl zijn aanbevolen.|Drink met mate.||None|None||Non-Organic|None|None|Ingrediënten: koolzuurhoudend water, voedingszuur (citroenzuur), taurine (0,4%), zuurteregelaar (natriumcitraten), zoetstoffen (sucralose, acesulfaam-K), cafeïne (0,03%), vitaminen (niacine, pantotheenzuur, riboflavine, vitamine B6, vitamine B12), aroma's, verdikkingsmiddel (xanthaangom), kleurstoffen (karamel, briljantblauw FCF).|100 Milliliter
522410|albert_heijn|None|Sisi Sinas zero sugar 24-pack|Sisi|None|0.33|Liter|Home|Producten|Frisdrank, sappen, water|Sinas, lemon, cassis|18.99|18.99|||||None|||2.4 per LT|€||https://www.ah.nl/producten/product/wi522410/sinas-zero-sugar-24-pack|0|None|Koolzuurhoudende frisdrank met sinaasappelsmaak, met zoetstoffen.||Koel en droog bewaren.|None|None||Non-Organic|None|None|Ingrediënten: koolzuurhoudend water, 5,5% vruchtensap uit concentraat (sinaasappelsap 5,4%, citroensap), voedingszuur (citroenzuur, appelzuur), zoetstoffen (sucralose, acesulfaam-K), natuurlijk sinaasappel aroma met andere natuurlijke aroma’s, antioxidant (ascorbinezuur), stabilisator (guargom), kleurstof (bèta-caroteen).|100 Milliliter
568397|albert_heijn|None|Aquarius Red peach zero sugar 12-pack|Aquarius|None|500.0|Milliliter|Home|Producten|Energie voeding, sportvoeding|Sportvoeding|20.95|20.95|||||None|||3.49 per LT|€||https://www.ah.nl/producten/product/wi568397/red-peach-zero-sugar-12-pack|0|None|Frisdrank met perziksmaak, met toegevoegde minerale zouten°. Met zoetstoffen. Zero sugar *Aquarius is een bron van zink en seleen.||Koel, droog, geurvrij en uit het zonlicht bewaren.|None|None|C|Non-Organic|None|None|Ingrediënten: Water; voedingszuur: citroenzuur; wortel- en zwarte bessenconcentraten; natuurlijke aroma's; smaakversterkers: natriumchloride, kaliumfosfaat, calciumfosfaat; stabilisatoren: natriumgluconaat, arabische gom, glycerolesters van houthars; zoetstoffen: cyclamaten, sucralose; minerale zouten°: zinkgluconaat, natriumselenaat; kleurstof: carotenen.|100 Milliliter
568399|albert_heijn|None|Powerade Mountain blast 12-pack|Powerade|None|500.0|Milliliter|Home|Producten|Energie voeding, sportvoeding|Sportvoeding|20.99|20.99|||||None|||3.5 per LT|€||https://www.ah.nl/producten/product/wi568399/mountain-blast-12-pack|0|None|Isotone sportdrank met vruchtensmaak, met suikers en zoetstoffen, met vitamine B6. Low calorie Bevat een bron van fenylalanine.||Koel, droog, geurvrij en uit het zonlicht bewaren.|None|None|D|Non-Organic|None|None|Ingrediënten: Water; glucose; voedingszuur: citroenzuur; zuurteregelaars: natriumcitraten, kaliumcitraat; fructose; stabilisatoren: arabische gom, glycerolesters van houthars; zoetstoffen: aspartaam, acesulfaam-K; aroma’s; kleurstof: briljantblauw FCF; vitamine B6.|100 Milliliter
584487|albert_heijn|None|Chupa Chups Sour blueberry|Chupa Chups|None|250.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Frisdrank|1.19|1.19|||||None|||4.76 per LT|€||https://www.ah.nl/producten/product/wi584487/sour-blueberry|0|None|Koolzuurhoudend frisdrank met bosbessensmaak||Koel en droog bewaren.|None|None|E|Non-Organic|None|None|Ingrediënten: koolzuurhoudend water, fructose-glucosestroop, suiker, 1% bosbessensap uit bosbessensapconcentraat, zuurteregelaars: melkzuur, citroenzuur, natriumcitraat, spirulina, aroma's.|100 Milliliter
593826|albert_heijn|None|Pepsi Zero sugar cherry 4-pack|Pepsi|None|0.25|Liter|Home|Producten|Frisdrank, sappen, water|Cola|2.99|2.99|||||None|||2.99 per LT|€||https://www.ah.nl/producten/product/wi593826/zero-sugar-cherry-4-pack|0|None|Calorie-arme frisdrank met kers aroma en zoetstoffen. zero sugar. Calorie-arme frisdrank met kersaroma en zoetstoffen. Bevat aspartaam (een bron van fenylalanine).||Koel en droog bewaren.|None|None||Non-Organic|None|None|Ingrediënten: koolzuurhoudend water, kleurstof (E150d), zoetstoffen (aspartaam, acesulfaam-K), voedingszuren (fosforzuur, citroenzuur), aroma's (waarvan cafeïne en kers), conserveermiddel (kaliumsorbaat).|100 Milliliter
594038|albert_heijn|None|Focus drink Knolpower|Focus drink|None|330.0|Milliliter|Home|Producten|Energie voeding, sportvoeding|Sportvoeding|1.49|1.49|||||None|||4.52 per LT|€||https://www.ah.nl/producten/product/wi594038/knolpower|0|None|Suikervrije functionele koolzuurhoudende drank met acai- en druivensmaak, met toegevoegde vitaminen en zoetstoffen. Zero sugar, Bevat vitamine B3, B5, B6 & Zink, No calories Zink is goed voor de concentratie.||Na openen gekoeld bewaren (max. 7°C) en beperkt houdbaar.|None|None|C|Non-Organic|None|None|INGREDIËNTEN: Water, koolzuur, voedingszuur (citroenzuur), natuurlijke aroma’s, kleurend extract (paarse wortel, saffloer, appel, kers, radijs en zoete aardappel), zuurteregelaar (trinatriumcitraat), zoetstoffen (steviolglycosiden uit stevia, sucralose, acesulfaam K), conserveermiddel (kaliumsorbaat), guarana-extract (0,02%), gedestilleerd groene thee-extract (0,01%), gingko-bladextract (0,01%), ginseng-extract (0,01%), kleurstof (sulfietammoniakkaramel), zinkcitraat, vitamines (niacine, pantotheenzuur, vitamine B6).|100 Milliliter
564803|albert_heijn|None|Calypso Ocean blue|Calypso|None|473.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Frisdrank|3.29|3.29|||||None|||6.96 per LT|€||https://www.ah.nl/producten/product/wi564803/ocean-blue|0|None|Koolzuurhoudende frisdrank met bessensmaak||Koel en donker bewaren.|None|None|E|Non-Organic|None|None|Ingrediënten: Gefilterd water, suiker, citroensap uit concentraat, zuurteregelaar: E330, citroenvruchtpulp, natuurlijke smaak,  gemodificeerd voedingszetmeel, kleurstof: E133, antioxidant: E385.|100 Milliliter
594032|albert_heijn|None|Celsius Sparkling peach vibe|Celsius|None|250.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Energy drink, sportdranken|1.59|1.59|||||None|||6.36 per LT|€||https://www.ah.nl/producten/product/wi594032/sparkling-peach-vibe|0|None|Sprankelende suikervrije energiedrank met zoetstoffen. Witte perziksmaak Onze mix van vitamines draagt bij tot de normale werking van het immuunsysteem (B6, B12, Vitamine C) en draagt bij tot de vermindering van vermoeidheid en moeheid (B2, B3, B5, B6, B12, Vitamine C). Bevat 80 mg cafeïne per blikje van 250 mL. Hoog cafeïne gehalte. Niet aanbevolen voor kinderen en vrouwen die zwanger zijn of borstvoeding geven of personen die gevoelig zijn voor cafeïne (32 mg/100 mL). Wij adviseren een maximum van 1 blikje/dag.|||None|None||Non-Organic|None|None|Ingrediënten: Koolzuurhoudend water, taurine, voedingszuur (citroenzuur), natuurlijke smaakstoffen, vitamines (vitamine C, niacine (B3), pantotheenzuur (B5), vitamine B6, riboflavine (B2), biotine (B7), vitamine B12), cafeïne (0.03%), guarana-extract, groene thee-extract, gember-extract, glucoronolacton, zoetstoffen (sucralose, acesulfaam K). Bevat verwaarloosbare hoeveelheden - vet, verzadigde vetten, eiwit en zout.|100 Milliliter
594048|albert_heijn|None|Celsius Sparkling mango lemonade flavour|Celsius|None|250.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Energy drink, sportdranken|1.59|1.59|||||None|||6.36 per LT|€||https://www.ah.nl/producten/product/wi594048/sparkling-mango-lemonade-flavour|0|None|Sprankelende suikervrije energiedrank met zoetstoffen. Mango citroen smaak Onze mix van vitamines draagt bij tot de normale werking van het immuunsysteem (B6, B12, Vitamine C) en draagt bij tot de vermindering van vermoeidheid en moeheid (B2, B3, B5, B6, B12, Vitamine C). Bevat 80 mg cafeïne per blikje van 250 mL. Hoog cafeïne gehalte. Niet aanbevolen voor kinderen en vrouwen die zwanger zijn of borstvoeding geven of personen die gevoelig zijn voor cafeïne (32 mg/100 mL). Wij adviseren een maximum van 1 blikje/dag.|||None|None||Non-Organic|None|None|Ingrediënten: Koolzuurhoudend water, taurine, voedingszuur (citroenzuur), natuurlijke smaakstoffen, vitamines (vitamine C, niacine (B3), pantotheenzuur (B5), vitamine B6, riboflavine (B2), biotine (B7), vitamine B12), cafeïne (0.03%), guarana-extract, groene thee-extract, gember-extract, glucoronolacton, zoetstoffen (sucralose, acesulfaam K). Bevat verwaarloosbare hoeveelheden - vet, verzadigde vetten, eiwit en zout.|100 Milliliter
568398|albert_heijn|None|Powerade Cherry 12-pack|Powerade|None|500.0|Milliliter|Home|Producten|Energie voeding, sportvoeding|Sportvoeding|20.99|20.99|||||None|||3.5 per LT|€||https://www.ah.nl/producten/product/wi568398/cherry-12-pack|0|None|Isotone sportdrank met vruchtensmaak, met suikers en zoetstoffen, met vitamine B6. Low calorie||Koel, droog, geurvrij en uit het zonlicht bewaren.|None|None|D|Non-Organic|None|None|Ingrediënten: Water; glucose; fructose; voedingszuur: citroenzuur; natriumchloride; fruit- en groenteconcentraten (wortel, zoete aardappel, kers, bosbes); zuurteregelaars: kaliumcitraat; magnesiumchloride; calciumchloride; kaliumfosfaat; stabilisatoren: arabische gom, glycerolesters van houthars; zoetstoffen: sucralose, acesulfaam-K; aroma’s; antischuimmiddel: E900; vitamine B6.|100 Milliliter
593823|albert_heijn|None|Pepsi Zero sugar lemon|Pepsi|None|0.25|Liter|Home|Producten|Frisdrank, sappen, water|Cola|0.75|0.75|||||None|||3 per LT|€||https://www.ah.nl/producten/product/wi593823/zero-sugar-lemon|0|None|Calorie-arme frisdrank met citroensap (1%), met zoetstoffen. zero sugar. Calorie-arme frisdrank met met citroensap (1%), met zoetstoffen. Bevat aspartaam (een bron van fenylalanine).||Koel en droog bewaren.|None|None||Non-Organic|None|None|Ingrediënten: koolzuurhoudend water, citroensap uit concentraat (1%), kleurstof (karamel E150d), aroma’s (o.a. cafeïne), voedingszuren (E338, E330), zoetstoffen (E950, E951), zuurteregelaar (E331), conserveermiddel (E211). Bevat aspartaam (een bron van fenylalanine).|100 Milliliter
593824|albert_heijn|None|Pepsi Zero sugar lemon 4-pack|Pepsi|None|0.25|Liter|Home|Producten|Frisdrank, sappen, water|Cola|2.99|2.99|||||None|||2.99 per LT|€||https://www.ah.nl/producten/product/wi593824/zero-sugar-lemon-4-pack|0|None|Calorie-arme frisdrank met citroensap (1%), met zoetstoffen. zero sugar. Calorie-arme frisdrank met met citroensap (1%), met zoetstoffen. Bevat aspartaam (een bron van fenylalanine).||Koel en droog bewaren.|None|None||Non-Organic|None|None|Ingrediënten: koolzuurhoudend water, citroensap uit concentraat (1%), kleurstof (karamel E150d), aroma’s (o.a. cafeïne), voedingszuren (E338, E330), zoetstoffen (E950, E951), zuurteregelaar (E331), conserveermiddel (E211). Bevat aspartaam (een bron van fenylalanine).|100 Milliliter
594034|albert_heijn|None|Celsius Sparkling arctic vibe|Celsius|None|250.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Energy drink, sportdranken|1.59|1.59|||||None|||6.36 per LT|€||https://www.ah.nl/producten/product/wi594034/sparkling-arctic-vibe|0|None|Sprankelende suikervrije energiedrank met zoetstoffen. Smaak van gemengde bessen Onze mix van vitamines draagt bij tot de normale werking van het immuunsysteem (B6, B12, Vitamine C) en draagt bij tot de vermindering van vermoeidheid en moeheid (B2, B3, B5, B6, B12, Vitamine C). Bevat 80 mg cafeïne per blikje van 250 mL. Hoog cafeïne gehalte. Niet aanbevolen voor kinderen en vrouwen die zwanger zijn of borstvoeding geven of personen die gevoelig zijn voor cafeïne (32 mg/100 mL). Wij adviseren een maximum van 1 blikje/dag.|||None|None||Non-Organic|None|None|Ingrediënten: Koolzuurhoudend water, taurine, voedingszuur (citroenzuur), natuurlijke smaakstoffen, vitamines (vitamine C, niacine (B3), pantotheenzuur (B5), vitamine B6, riboflavine (B2), biotine (B7), vitamine B12), cafeïne (0.03%), guarana-extract, groene thee-extract, gember-extract, glucoronolacton, zoetstoffen (sucralose, acesulfaam K). Bevat verwaarloosbare hoeveelheden - vet, verzadigde vetten, eiwit en zout.|100 Milliliter
594046|albert_heijn|None|Celsius Sparkling kiwi guava flavour|Celsius|None|250.0|Milliliter|Home|Producten|Frisdrank, sappen, water|Energy drink, sportdranken|1.59|1.59|||||None|||6.36 per LT|€||https://www.ah.nl/producten/product/wi594046/sparkling-kiwi-guava-flavour|0|None|Sprankelende suikervrije energiedrank met zoetstoffen. Kiwi guave smaak Onze mix van vitamines draagt bij tot de normale werking van het immuunsysteem (B6, B12, Vitamine C) en draagt bij tot de vermindering van vermoeidheid en moeheid (B2, B3, B5, B6, B12, Vitamine C). Bevat 80 mg cafeïne per blikje van 250 mL. Hoog cafeïne gehalte. Niet aanbevolen voor kinderen en vrouwen die zwanger zijn of borstvoeding geven of personen die gevoelig zijn voor cafeïne (32 mg/100 mL). Wij adviseren een maximum van 1 blikje/dag.|||None|None||Non-Organic|None|None|Ingrediënten: Koolzuurhoudend water, taurine, voedingszuur (citroenzuur), natuurlijke smaakstoffen, vitamines (vitamine C, niacine (B3), pantotheenzuur (B5), vitamine B6, riboflavine (B2), biotine (B7), vitamine B12), cafeïne (0.03%), guarana-extract, groene thee-extract, gember-extract, glucoronolacton, zoetstoffen (sucralose, acesulfaam K). Bevat verwaarloosbare hoeveelheden - vet, verzadigde vetten, eiwit en zout.|100 Milliliter
